pred,true,filepath,pedestrian,frame
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00000.png,//data/haziq-data/jaad/image/0301/pedestrian1,00000.png
0.12247186154127121,0,/work/vita/datasets/JAAD/images/video_0301/00000.png,//data/haziq-data/jaad/image/0301/ped2,00000.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00000.png,//data/haziq-data/jaad/image/0301/ped3,00000.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00000.png,//data/haziq-data/jaad/image/0301/ped4,00000.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00000.png,//data/haziq-data/jaad/image/0301/ped5,00000.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00001.png,//data/haziq-data/jaad/image/0301/pedestrian1,00001.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00001.png,//data/haziq-data/jaad/image/0301/ped2,00001.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00001.png,//data/haziq-data/jaad/image/0301/ped3,00001.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00001.png,//data/haziq-data/jaad/image/0301/ped4,00001.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00001.png,//data/haziq-data/jaad/image/0301/ped5,00001.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00002.png,//data/haziq-data/jaad/image/0301/pedestrian1,00002.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00002.png,//data/haziq-data/jaad/image/0301/ped2,00002.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00002.png,//data/haziq-data/jaad/image/0301/ped3,00002.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00002.png,//data/haziq-data/jaad/image/0301/ped4,00002.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00002.png,//data/haziq-data/jaad/image/0301/ped5,00002.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00003.png,//data/haziq-data/jaad/image/0301/pedestrian1,00003.png
0.0003258880169596523,0,/work/vita/datasets/JAAD/images/video_0301/00003.png,//data/haziq-data/jaad/image/0301/ped2,00003.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00003.png,//data/haziq-data/jaad/image/0301/ped3,00003.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00003.png,//data/haziq-data/jaad/image/0301/ped4,00003.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00003.png,//data/haziq-data/jaad/image/0301/ped5,00003.png
0.04113534465432167,0,/work/vita/datasets/JAAD/images/video_0301/00004.png,//data/haziq-data/jaad/image/0301/pedestrian1,00004.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00004.png,//data/haziq-data/jaad/image/0301/ped2,00004.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00004.png,//data/haziq-data/jaad/image/0301/ped3,00004.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00004.png,//data/haziq-data/jaad/image/0301/ped4,00004.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00004.png,//data/haziq-data/jaad/image/0301/ped5,00004.png
0.14888666570186615,0,/work/vita/datasets/JAAD/images/video_0301/00005.png,//data/haziq-data/jaad/image/0301/pedestrian1,00005.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00005.png,//data/haziq-data/jaad/image/0301/ped2,00005.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00005.png,//data/haziq-data/jaad/image/0301/ped3,00005.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00005.png,//data/haziq-data/jaad/image/0301/ped4,00005.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00005.png,//data/haziq-data/jaad/image/0301/ped5,00005.png
0.043465565890073776,0,/work/vita/datasets/JAAD/images/video_0301/00006.png,//data/haziq-data/jaad/image/0301/pedestrian1,00006.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00006.png,//data/haziq-data/jaad/image/0301/ped3,00006.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00006.png,//data/haziq-data/jaad/image/0301/ped4,00006.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00006.png,//data/haziq-data/jaad/image/0301/ped5,00006.png
0.024435702711343765,0,/work/vita/datasets/JAAD/images/video_0301/00007.png,//data/haziq-data/jaad/image/0301/pedestrian1,00007.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00007.png,//data/haziq-data/jaad/image/0301/ped3,00007.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00007.png,//data/haziq-data/jaad/image/0301/ped4,00007.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00007.png,//data/haziq-data/jaad/image/0301/ped5,00007.png
0.14804627001285553,0,/work/vita/datasets/JAAD/images/video_0301/00008.png,//data/haziq-data/jaad/image/0301/pedestrian1,00008.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00008.png,//data/haziq-data/jaad/image/0301/ped3,00008.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00008.png,//data/haziq-data/jaad/image/0301/ped4,00008.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00008.png,//data/haziq-data/jaad/image/0301/ped5,00008.png
0.1689600795507431,0,/work/vita/datasets/JAAD/images/video_0301/00009.png,//data/haziq-data/jaad/image/0301/pedestrian1,00009.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00009.png,//data/haziq-data/jaad/image/0301/ped3,00009.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00009.png,//data/haziq-data/jaad/image/0301/ped4,00009.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00009.png,//data/haziq-data/jaad/image/0301/ped5,00009.png
0.10772030055522919,0,/work/vita/datasets/JAAD/images/video_0301/00010.png,//data/haziq-data/jaad/image/0301/pedestrian1,00010.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00010.png,//data/haziq-data/jaad/image/0301/ped1,00010.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00010.png,//data/haziq-data/jaad/image/0301/ped3,00010.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00010.png,//data/haziq-data/jaad/image/0301/ped4,00010.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00010.png,//data/haziq-data/jaad/image/0301/ped5,00010.png
0.06339254230260849,0,/work/vita/datasets/JAAD/images/video_0301/00011.png,//data/haziq-data/jaad/image/0301/pedestrian1,00011.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00011.png,//data/haziq-data/jaad/image/0301/ped1,00011.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00011.png,//data/haziq-data/jaad/image/0301/ped3,00011.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00011.png,//data/haziq-data/jaad/image/0301/ped4,00011.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00011.png,//data/haziq-data/jaad/image/0301/ped5,00011.png
0.4720648527145386,0,/work/vita/datasets/JAAD/images/video_0301/00012.png,//data/haziq-data/jaad/image/0301/pedestrian1,00012.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00012.png,//data/haziq-data/jaad/image/0301/ped1,00012.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00012.png,//data/haziq-data/jaad/image/0301/ped3,00012.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00012.png,//data/haziq-data/jaad/image/0301/ped4,00012.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00012.png,//data/haziq-data/jaad/image/0301/ped5,00012.png
0.5142636299133301,0,/work/vita/datasets/JAAD/images/video_0301/00013.png,//data/haziq-data/jaad/image/0301/pedestrian1,00013.png
0.00615799892693758,0,/work/vita/datasets/JAAD/images/video_0301/00013.png,//data/haziq-data/jaad/image/0301/ped1,00013.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00013.png,//data/haziq-data/jaad/image/0301/ped4,00013.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00013.png,//data/haziq-data/jaad/image/0301/ped5,00013.png
0.6210905909538269,0,/work/vita/datasets/JAAD/images/video_0301/00014.png,//data/haziq-data/jaad/image/0301/pedestrian1,00014.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00014.png,//data/haziq-data/jaad/image/0301/ped1,00014.png
